	sig_id	A375	A549	HA1E	HCC515	HEKTE	HEPG2	HT29	JURKAT	MCF7	PC3	SHSY5Y	SW480	VCAP
253	KDA008_HA1E_96H:TRCN0000196850:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
254	KDA008_HA1E_96H:TRCN0000279826:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
255	KDA008_HCC515_96H:TRCN0000272514:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
256	KDA008_HEPG2_96H:TRCN0000001829:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
257	KDA008_HEPG2_96H:TRCN0000006373:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
258	KDA008_HEPG2_96H:TRCN0000010291:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
259	KDA008_HEPG2_96H:TRCN0000047700:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
260	KDA008_HEPG2_96H:TRCN0000047710:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
261	KDA008_HEPG2_96H:TRCN0000052434:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
262	KDA008_HEPG2_96H:TRCN0000256866:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
263	KDA008_HEPG2_96H:TRCN0000272578:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
264	KDA008_HT29_96H:TRCN0000001832:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
265	KDA008_HT29_96H:TRCN0000047710:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
266	KDA008_HT29_96H:TRCN0000052435:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
267	KDA008_HT29_96H:TRCN0000231918:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
268	KDA008_HT29_96H:TRCN0000256866:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
269	KDA008_MCF7_144H:TRCN0000001829:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
270	KDA008_MCF7_144H:TRCN0000052437:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
271	KDA008_MCF7_144H:TRCN0000256866:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
272	KDA008_MCF7_96H:L20	0	0	0	0	0	0	0	0	1	0	0	0	0
273	KDA008_MCF7_96H:M23	0	0	0	0	0	0	0	0	1	0	0	0	0
274	KDA008_PC3_96H:B06	0	0	0	0	0	0	0	0	0	1	0	0	0
275	KDA008_PC3_96H:C19	0	0	0	0	0	0	0	0	0	1	0	0	0
276	KDA008_PC3_96H:H24	0	0	0	0	0	0	0	0	0	1	0	0	0
277	KDA008_PC3_96H:K04	0	0	0	0	0	0	0	0	0	1	0	0	0
278	KDA008_PC3_96H:L13	0	0	0	0	0	0	0	0	0	1	0	0	0
279	KDA008_PC3_96H:M23	0	0	0	0	0	0	0	0	0	1	0	0	0
280	KDA008_PC3_96H:N02	0	0	0	0	0	0	0	0	0	1	0	0	0
281	KDA008_VCAP_120H:TRCN0000038150:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
282	KDA009_A549_96H:TRCN0000000415:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
283	KDA009_A549_96H:TRCN0000057743:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
284	KDA009_A549_96H:TRCN0000197144:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
285	KDA009_A549_96H:TRCN0000298256:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
286	KDA009_HEPG2_96H:TRCN0000235518:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
287	KDA009_HEPG2_96H:TRCN0000294182:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
288	KDA009_HT29_96H:TRCN0000000413:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
289	KDA009_HT29_96H:TRCN0000010531:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
290	KDA009_HT29_96H:TRCN0000062712:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
291	KDA009_HT29_96H:TRCN0000194821:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
292	KDA009_HT29_96H:TRCN0000271277:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
293	KDA009_HT29_96H:TRCN0000272637:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
294	KDA009_HT29_96H:TRCN0000298256:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
295	KDA009_HT29_96H:TRCN0000300284:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
296	KDA009_HT29_96H:TRCN0000307027:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
297	KDA009_HT29_96H:TRCN0000350280:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
298	KDA009_MCF7_144H:TRCN0000116255:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
299	KDA009_MCF7_144H:TRCN0000294182:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
300	KDA009_MCF7_144H:TRCN0000327898:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
301	KDA009_MCF7_144H:TRCN0000350280:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
302	KDA009_MCF7_96H:TRCN0000040049:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
303	KDA009_MCF7_96H:TRCN0000272637:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
304	KDA009_PC3_144H:TRCN0000300284:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
305	KDA009_PC3_96H:TRCN0000000413:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
306	KDA009_PC3_96H:TRCN0000294182:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
307	KDA009_PC3_96H:TRCN0000307027:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
308	KDA009_PC3_96H:TRCN0000327898:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
309	KDA009_PC3_96H:TRCN0000350280:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
310	KDA009_PC3_96H:TRCN0000359256:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
311	KDA009_VCAP_120H:TRCN0000303682:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
312	KDA010_A375_96H:TRCN0000052637:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
313	KDA010_HEPG2_96H:TRCN0000009876:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
314	KDA010_HEPG2_96H:TRCN0000218492:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
315	KDA010_HEPG2_96H:TRCN0000226715:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
316	KDA010_HT29_96H:TRCN0000017279:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
317	KDA010_HT29_96H:TRCN0000205744:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
318	KDA010_HT29_96H:TRCN0000288586:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
319	KDA010_MCF7_96H:TRCN0000057505:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
320	KDA010_PC3_144H:TRCN0000072498:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
321	KDA010_PC3_96H:TRCN0000003845:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
322	KDA010_PC3_96H:TRCN0000022144:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
323	KDA010_PC3_96H:TRCN0000040268:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
324	KDB002_A375_96H:TRCN0000122913:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
325	KDB002_A375_96H:TRCN0000330319:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
326	KDB002_A549_96H:TRCN0000330318:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
327	KDB002_A549_96H:TRCN0000344308:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
328	KDB002_HA1E_96H:TRCN0000330319:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
329	KDB002_HA1E_96H:TRCN0000344308:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
330	KDB002_HCC515_96H:TRCN0000330319:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
331	KDB002_HEPG2_96H:TRCN0000122910:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
332	KDB002_HEPG2_96H:TRCN0000122987:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
333	KDB002_HEPG2_96H:TRCN0000330318:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
334	KDB002_HT29_96H:TRCN0000122910:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
335	KDB002_MCF7_144H:TRCN0000122913:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
336	KDB002_MCF7_144H:TRCN0000179133:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
337	KDB003_A375_96H:TRCN0000052437:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
338	KDB003_A375_96H:TRCN0000053342:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
339	KDB003_A375_96H:TRCN0000278506:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
340	KDB003_A375_96H:TRCN0000286555:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
341	KDB003_HA1E_96H:TRCN0000000590:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
342	KDB003_HA1E_96H:TRCN0000029514:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
343	KDB003_HA1E_96H:TRCN0000053339:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
344	KDB003_HCC515_96H:TRCN0000029514:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
345	KDB003_HCC515_96H:TRCN0000039642:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
346	KDB003_HCC515_96H:TRCN0000052435:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
347	KDB003_HCC515_96H:TRCN0000053341:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
348	KDB003_HCC515_96H:TRCN0000058695:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
349	KDB003_HCC515_96H:TRCN0000148120:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
350	KDB003_HCC515_96H:TRCN0000286555:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
351	KDB003_HEPG2_96H:TRCN0000029518:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
352	KDB003_HEPG2_96H:TRCN0000039961:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
353	KDB003_HEPG2_96H:TRCN0000053339:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
354	KDB003_HEPG2_96H:TRCN0000148120:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
355	KDB003_HEPG2_96H:TRCN0000286555:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
356	KDB003_HT29_96H:A15	0	0	0	0	0	0	1	0	0	0	0	0	0
357	KDB003_HT29_96H:B13	0	0	0	0	0	0	1	0	0	0	0	0	0
358	KDB003_HT29_96H:N01	0	0	0	0	0	0	1	0	0	0	0	0	0
359	KDB003_HT29_96H:P12	0	0	0	0	0	0	1	0	0	0	0	0	0
360	KDB003_HT29_96H:TRCN0000278506:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
361	KDB003_MCF7_144H:TRCN0000029517:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
362	KDB003_MCF7_144H:TRCN0000039722:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
363	KDB003_MCF7_144H:TRCN0000053342:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
364	KDB003_MCF7_144H:TRCN0000058694:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
365	KDB003_MCF7_144H:TRCN0000123136:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
366	KDB003_MCF7_144H:TRCN0000148120:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
367	KDB003_PC3_144H:TRCN0000039722:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
368	KDB003_PC3_144H:TRCN0000053342:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
369	KDB003_PC3_144H:TRCN0000278506:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
370	KDB003_PC3_144H:TRCN0000286555:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
371	KDB004_A375_96H:TRCN0000000945:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
372	KDB004_A375_96H:TRCN0000010201:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
373	KDB004_A375_96H:TRCN0000020013:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
374	KDB004_A375_96H:TRCN0000039878:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
375	KDB004_A375_96H:TRCN0000056967:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
376	KDB004_A375_96H:TRCN0000060253:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
377	KDB004_A549_96H:TRCN0000005442:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
378	KDB004_A549_96H:TRCN0000039878:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
379	KDB004_A549_96H:TRCN0000040126:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
380	KDB004_A549_96H:TRCN0000056967:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
381	KDB004_A549_96H:TRCN0000060257:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
382	KDB004_HA1E_96H:TRCN0000000945:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
383	KDB004_HA1E_96H:TRCN0000010201:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
384	KDB004_HA1E_96H:TRCN0000060255:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
385	KDB004_HCC515_96H:TRCN0000005442:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
386	KDB004_HCC515_96H:TRCN0000010341:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
387	KDB004_HCC515_96H:TRCN0000020009:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
388	KDB004_HCC515_96H:TRCN0000056964:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
389	KDB004_HT29_96H:TRCN0000000970:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
390	KDB004_HT29_96H:TRCN0000010198:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
391	KDB004_HT29_96H:TRCN0000010401:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
392	KDB004_HT29_96H:TRCN0000040071:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
393	KDB004_HT29_96H:TRCN0000056966:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
394	KDB004_HT29_96H:TRCN0000060253:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
395	KDB004_MCF7_144H:TRCN0000005442:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
396	KDB004_MCF7_144H:TRCN0000010200:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
397	KDB004_MCF7_144H:TRCN0000020009:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
398	KDB004_MCF7_144H:TRCN0000056967:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
399	KDB004_MCF7_144H:TRCN0000060255:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
400	KDB004_PC3_144H:TRCN0000000970:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
401	KDB004_PC3_144H:TRCN0000056966:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
402	KDB005_A375_96H:TRCN0000010193:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
403	KDB005_A375_96H:TRCN0000116253:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
404	KDB005_A549_96H:G24	0	1	0	0	0	0	0	0	0	0	0	0	0
405	KDB005_A549_96H:TRCN0000000583:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
406	KDB005_A549_96H:TRCN0000010203:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
407	KDB005_A549_96H:TRCN0000055436:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
408	KDB005_A549_96H:TRCN0000116253:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
409	KDB005_HA1E_96H:TRCN0000000582:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
410	KDB005_HA1E_96H:TRCN0000010193:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
411	KDB005_HA1E_96H:TRCN0000055436:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
412	KDB005_HCC515_96H:TRCN0000000618:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
413	KDB005_HCC515_96H:TRCN0000003549:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
414	KDB005_HCC515_96H:TRCN0000029080:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
415	KDB005_HCC515_96H:TRCN0000029787:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
416	KDB005_HCC515_96H:TRCN0000039590:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
417	KDB005_HCC515_96H:TRCN0000116253:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
418	KDB005_HEPG2_96H:TRCN0000010202:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
419	KDB005_HEPG2_96H:TRCN0000053611:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
420	KDB005_HEPG2_96H:TRCN0000055436:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
421	KDB005_MCF7_144H:TRCN0000000618:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
422	KDB005_MCF7_144H:TRCN0000053609:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
423	KDB005_VCAP_120H:TRCN0000116253:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
424	KDB006_A375_96H:TRCN0000000424:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
425	KDB006_A375_96H:TRCN0000001832:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
426	KDB006_A375_96H:TRCN0000003174:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
427	KDB006_A375_96H:TRCN0000010174:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
428	KDB006_A375_96H:TRCN0000047486:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
429	KDB006_A375_96H:TRCN0000056270:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
430	KDB006_A375_96H:TRCN0000057830:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
431	KDB006_A549_96H:TRCN0000000424:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
432	KDB006_A549_96H:TRCN0000018916:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
433	KDB006_A549_96H:TRCN0000047487:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
434	KDB006_A549_96H:TRCN0000056269:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
435	KDB006_A549_96H:TRCN0000057829:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
436	KDB006_HA1E_96H:TRCN0000018916:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
437	KDB006_HCC515_96H:TRCN0000003173:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
438	KDB006_HCC515_96H:TRCN0000010036:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
439	KDB006_HCC515_96H:TRCN0000010361:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
440	KDB006_HCC515_96H:TRCN0000018917:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
441	KDB006_HCC515_96H:TRCN0000047483:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
442	KDB006_HCC515_96H:TRCN0000056269:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
443	KDB006_HEPG2_96H:TRCN0000003174:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
444	KDB006_HEPG2_96H:TRCN0000010361:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
445	KDB006_HEPG2_96H:TRCN0000039797:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
446	KDB006_HEPG2_96H:TRCN0000057829:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
447	KDB006_HT29_96H:TRCN0000003173:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
448	KDB006_HT29_96H:TRCN0000018917:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
449	KDB006_HT29_96H:TRCN0000047487:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
450	KDB006_HT29_96H:TRCN0000056269:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
451	KDB006_HT29_96H:TRCN0000057829:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
452	KDB006_VCAP_120H:TRCN0000057829:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
453	KDB007_A375_96H:TRCN0000000246:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
454	KDB007_A375_96H:TRCN0000002855:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
455	KDB007_A375_96H:TRCN0000007230:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
456	KDB007_A375_96H:TRCN0000007310:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
457	KDB007_A375_96H:TRCN0000014174:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
458	KDB007_A375_96H:TRCN0000057743:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
459	KDB007_A375_96H:TRCN0000115981:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
460	KDB007_A549_96H:TRCN0000000246:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
461	KDB007_A549_96H:TRCN0000001372:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
462	KDB007_A549_96H:TRCN0000004266:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
463	KDB007_A549_96H:TRCN0000006403:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
464	KDB007_A549_96H:TRCN0000033458:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
465	KDB007_A549_96H:TRCN0000115979:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
466	KDB007_HA1E_96H:TRCN0000007230:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
467	KDB007_HA1E_96H:TRCN0000115979:-666	0	0	1	0	0	0	0	0	0	0	0	0	0
468	KDB007_HCC515_96H:TRCN0000000247:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
469	KDB007_HCC515_96H:TRCN0000004265:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
470	KDB007_HCC515_96H:TRCN0000057744:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
471	KDB007_HCC515_96H:TRCN0000115979:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
472	KDB007_HEPG2_96H:TRCN0000000247:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
473	KDB007_HEPG2_96H:TRCN0000001621:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
474	KDB007_HEPG2_96H:TRCN0000002855:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
475	KDB007_HEPG2_96H:TRCN0000004266:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
476	KDB007_HEPG2_96H:TRCN0000033456:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
477	KDB007_HEPG2_96H:TRCN0000115978:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
478	KDB007_HT29_96H:TRCN0000014177:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
479	KDB007_HT29_96H:TRCN0000115981:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
480	KDB007_MCF7_144H:TRCN0000057744:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
481	KDB007_MCF7_144H:TRCN0000115979:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
482	KDB007_PC3_144H:TRCN0000115979:-666	0	0	0	0	0	0	0	0	0	1	0	0	0
483	KDB008_A375_96H:TRCN0000006675:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
484	KDB008_A375_96H:TRCN0000007830:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
485	KDB008_A375_96H:TRCN0000010106:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
486	KDB008_A375_96H:TRCN0000038697:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
487	KDB008_A375_96H:TRCN0000040275:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
488	KDB008_A375_96H:TRCN0000057355:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
489	KDB008_A375_96H:TRCN0000059160:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
490	KDB008_A375_96H:TRCN0000083417:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
491	KDB008_HCC515_96H:TRCN0000006675:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
492	KDB008_HCC515_96H:TRCN0000007830:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
493	KDB008_HCC515_96H:TRCN0000010106:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
494	KDB008_HCC515_96H:TRCN0000060340:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
495	KDB008_HCC515_96H:TRCN0000083417:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
496	KDB008_HEPG2_96H:TRCN0000006675:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
497	KDB008_HEPG2_96H:TRCN0000007833:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
498	KDB008_HEPG2_96H:TRCN0000057355:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
499	KDB008_HEPG2_96H:TRCN0000059135:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
500	KDB008_HEPG2_96H:TRCN0000060340:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
501	KDB008_HEPG2_96H:TRCN0000062709:-666	0	0	0	0	0	1	0	0	0	0	0	0	0
