	sig_id	HT29	MCF7	SW480	A549	HA1E	HEKTE	PC3	SHSY5Y	HEPG2	JURKAT	A375	HCC515	VCAP
904	KDC004_HEPG2_96H:TRCN0000082856:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
905	KDC004_HEPG2_96H:TRCN0000314641:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
906	KDC004_HT29_96H:TRCN0000006887:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
907	KDC004_HT29_96H:TRCN0000020190:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
908	KDC004_HT29_96H:TRCN0000047629:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
909	KDC004_HT29_96H:TRCN0000058696:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
910	KDC004_HT29_96H:TRCN0000074794:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
911	KDC004_MCF7_96H:TRCN0000011052:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
912	KDC004_PC3_96H:TRCN0000000235:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
913	KDC004_PC3_96H:TRCN0000001999:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
914	KDC004_PC3_96H:TRCN0000002089:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
915	KDC004_PC3_96H:TRCN0000006426:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
916	KDC004_PC3_96H:TRCN0000006512:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
917	KDC004_PC3_96H:TRCN0000011052:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
918	KDC004_PC3_96H:TRCN0000020190:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
919	KDC004_PC3_96H:TRCN0000020405:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
920	KDC004_PC3_96H:TRCN0000047596:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
921	KDC004_PC3_96H:TRCN0000047630:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
922	KDC004_PC3_96H:TRCN0000062343:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
923	KDC004_PC3_96H:TRCN0000082855:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
924	KDC004_VCAP_120H:F04	0	0	0	0	0	0	0	0	0	0	0	0	1
925	KDC004_VCAP_120H:H18	0	0	0	0	0	0	0	0	0	0	0	0	1
926	KDC004_VCAP_120H:J21	0	0	0	0	0	0	0	0	0	0	0	0	1
927	KDC004_VCAP_120H:TRCN0000002088:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
928	KDC004_VCAP_120H:TRCN0000006426:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
929	KDC004_VCAP_120H:TRCN0000047630:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
930	KDC005_A549_96H:F24	0	0	0	1	0	0	0	0	0	0	0	0	0
931	KDC005_A549_96H:H22	0	0	0	1	0	0	0	0	0	0	0	0	0
932	KDC005_HA1E_96H:TRCN0000008756:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
933	KDC005_HA1E_96H:TRCN0000018556:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
934	KDC005_HA1E_96H:TRCN0000078123:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
935	KDC005_HT29_96H:TRCN0000000936:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
936	KDC005_HT29_96H:TRCN0000006707:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
937	KDC005_HT29_96H:TRCN0000008148:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
938	KDC005_HT29_96H:TRCN0000008756:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
939	KDC005_HT29_96H:TRCN0000018556:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
940	KDC005_HT29_96H:TRCN0000020664:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
941	KDC005_HT29_96H:TRCN0000029630:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
942	KDC005_MCF7_96H:TRCN0000008331:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
943	KDC005_MCF7_96H:TRCN0000018556:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
944	KDC005_MCF7_96H:TRCN0000061837:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
945	KDC005_MCF7_96H:TRCN0000320945:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
946	KDC005_PC3_96H:TRCN0000018556:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
947	KDC005_PC3_96H:TRCN0000020665:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
948	KDC005_PC3_96H:TRCN0000058297:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
949	KDC005_VCAP_120H:E24	0	0	0	0	0	0	0	0	0	0	0	0	1
950	KDC005_VCAP_120H:TRCN0000000935:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
951	KDC005_VCAP_120H:TRCN0000015814:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
952	KDC005_VCAP_120H:TRCN0000058462:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
953	KDC005_VCAP_120H:TRCN0000320945:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
954	KDC006_A375_96H:TRCN0000000602:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
955	KDC006_A375_96H:TRCN0000003780:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
956	KDC006_A375_96H:TRCN0000004841:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
957	KDC006_A375_96H:TRCN0000018915:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
958	KDC006_A375_96H:TRCN0000029204:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
959	KDC006_A375_96H:TRCN0000045014:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
960	KDC006_A375_96H:TRCN0000058196:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
961	KDC006_HA1E_96H:TRCN0000009966:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
962	KDC006_HA1E_96H:TRCN0000047928:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
963	KDC006_HEPG2_96H:TRCN0000000602:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
964	KDC006_MCF7_96H:TRCN0000002169:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
965	KDC006_MCF7_96H:TRCN0000003780:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
966	KDC006_MCF7_96H:TRCN0000009957:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
967	KDC006_MCF7_96H:TRCN0000038886:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
968	KDC007_MCF7_96H:TRCN0000005947:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
969	KDC007_MCF7_96H:TRCN0000038695:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
970	KDC007_PC3_96H:K17	0	0	0	0	0	0	1	0	0	0	0	0	0
971	KDC007_PC3_96H:O17	0	0	0	0	0	0	1	0	0	0	0	0	0
972	KDC007_PC3_96H:TRCN0000004820:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
973	KDC007_PC3_96H:TRCN0000014672:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
974	KDC007_PC3_96H:TRCN0000038695:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
975	KDC007_VCAP_120H:TRCN0000004819:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
976	KDC007_VCAP_120H:TRCN0000218492:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
977	KDC008_A375_96H:TRCN0000003848:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
978	KDC008_A375_96H:TRCN0000007481:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
979	KDC008_A375_96H:TRCN0000010329:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
980	KDC008_A375_96H:TRCN0000022216:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
981	KDC008_A375_96H:TRCN0000039898:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
982	KDC008_A375_96H:TRCN0000064828:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
983	KDC008_HEPG2_96H:TRCN0000019946:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
984	KDC008_HT29_96H:TRCN0000001501:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
985	KDC008_HT29_96H:TRCN0000003459:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
986	KDC008_HT29_96H:TRCN0000045940:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
987	KDC008_MCF7_96H:TRCN0000004453:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
988	KDC008_MCF7_96H:TRCN0000007983:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
989	KDC008_MCF7_96H:TRCN0000037517:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
990	KDC008_MCF7_96H:TRCN0000064828:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
991	KDC008_PC3_96H:TRCN0000022214:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
992	KDC008_PC3_96H:TRCN0000039901:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
993	KDC008_PC3_96H:TRCN0000059110:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
994	KDC008_VCAP_120H:TRCN0000039902:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
995	KDC009_A375_96H:TRCN0000047942:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
996	KDC009_A549_96H:TRCN0000013747:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
997	KDC009_HA1E_96H:TRCN0000004817:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
998	KDC009_HEPG2_96H:TRCN0000013747:-666	0	0	0	0	0	0	0	0	1	0	0	0	0
999	KDC009_MCF7_96H:TRCN0000014710:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1000	KDC009_MCF7_96H:TRCN0000037922:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1001	KDC009_MCF7_96H:TRCN0000058934:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1002	KDC009_PC3_96H:TRCN0000010035:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1003	KDC009_PC3_96H:TRCN0000013360:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1004	KDC009_PC3_96H:TRCN0000037922:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1005	KDC010_A375_96H:TRCN0000003755:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
1006	KDC010_A375_96H:TRCN0000007602:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
1007	KDC010_A375_96H:TRCN0000022384:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
1008	KDC010_A549_96H:TRCN0000004572:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
1009	KDC010_A549_96H:TRCN0000006495:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
1010	KDC010_HA1E_96H:TRCN0000006495:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
1011	KDC010_HA1E_96H:TRCN0000019121:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
1012	KDC010_HT29_96H:TRCN0000001670:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1013	KDC010_HT29_96H:TRCN0000003753:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1014	KDC010_HT29_96H:TRCN0000003845:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1015	KDC010_HT29_96H:TRCN0000006495:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1016	KDC010_HT29_96H:TRCN0000058091:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1017	KDC010_HT29_96H:TRCN0000060767:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1018	KDC010_MCF7_96H:TRCN0000001672:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1019	KDC010_MCF7_96H:TRCN0000003755:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1020	KDC010_MCF7_96H:TRCN0000006496:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1021	KDC010_MCF7_96H:TRCN0000058089:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1022	KDC010_VCAP_120H:TRCN0000001671:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
1023	KDC010_VCAP_120H:TRCN0000059049:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
1024	KDC010_VCAP_120H:TRCN0000074243:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
1025	KDD001_A375_96H:TRCN0000000835:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
1026	KDD001_A375_96H:TRCN0000072508:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
1027	KDD001_HT29_96H:TRCN0000000982:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1028	KDD001_HT29_96H:TRCN0000045534:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1029	KDD001_HT29_96H:TRCN0000232125:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1030	KDD001_PC3_96H:TRCN0000008711:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1031	KDD001_PC3_96H:TRCN0000016207:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1032	KDD001_PC3_96H:TRCN0000036470:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1033	KDD001_PC3_96H:TRCN0000049910:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1034	KDD001_PC3_96H:TRCN0000072512:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1035	KDD001_PC3_96H:TRCN0000232125:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1036	KDD001_VCAP_120H:TRCN0000005316:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
1037	KDD002_A549_96H:TRCN0000003810:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
1038	KDD002_HCC515_96H:TRCN0000001495:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
1039	KDD002_HCC515_96H:TRCN0000003810:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
1040	KDD002_HT29_96H:TRCN0000021195:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1041	KDD002_HT29_96H:TRCN0000022112:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1042	KDD002_MCF7_96H:TRCN0000061466:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1043	KDD002_MCF7_96H:TRCN0000276342:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1044	KDD002_PC3_96H:TRCN0000001631:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1045	KDD002_PC3_96H:TRCN0000233472:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1046	KDD002_VCAP_120H:TRCN0000009140:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
1047	KDD002_VCAP_120H:TRCN0000017567:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
1048	KDD002_VCAP_120H:TRCN0000020159:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
1049	KDD003_MCF7_96H:TRCN0000018931:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1050	KDD003_MCF7_96H:TRCN0000019409:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1051	KDD003_MCF7_96H:TRCN0000033290:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1052	KDD003_MCF7_96H:TRCN0000033454:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1053	KDD003_MCF7_96H:TRCN0000038805:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1054	KDD003_MCF7_96H:TRCN0000056398:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1055	KDD003_MCF7_96H:TRCN0000058242:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1056	KDD003_PC3_96H:TRCN0000002529:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1057	KDD003_PC3_96H:TRCN0000007362:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1058	KDD003_PC3_96H:TRCN0000033293:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1059	KDD003_PC3_96H:TRCN0000033454:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1060	KDD003_PC3_96H:TRCN0000056398:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1061	KDD003_PC3_96H:TRCN0000056837:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1062	KDD003_PC3_96H:TRCN0000077854:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1063	KDD003_VCAP_120H:TRCN0000018931:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
1064	KDD003_VCAP_120H:TRCN0000056834:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
1065	KDD004_A375_96H:TRCN0000004911:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
1066	KDD004_A375_96H:TRCN0000037794:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
1067	KDD004_HCC515_96H:TRCN0000006837:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
1068	KDD004_HCC515_96H:TRCN0000014882:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
1069	KDD004_HCC515_96H:TRCN0000036887:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
1070	KDD004_HT29_96H:TRCN0000001371:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1071	KDD004_HT29_96H:TRCN0000057255:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1072	KDD004_HT29_96H:TRCN0000058279:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1073	KDD004_HT29_96H:TRCN0000059024:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1074	KDD004_MCF7_96H:TRCN0000006837:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1075	KDD004_MCF7_96H:TRCN0000007749:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1076	KDD004_MCF7_96H:TRCN0000014878:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1077	KDD004_MCF7_96H:TRCN0000043386:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1078	KDD004_MCF7_96H:TRCN0000233526:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1079	KDD004_PC3_96H:TRCN0000001481:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1080	KDD004_PC3_96H:TRCN0000006837:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1081	KDD004_PC3_96H:TRCN0000007749:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1082	KDD004_PC3_96H:TRCN0000256730:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1083	KDD005_A375_96H:TRCN0000001387:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
1084	KDD005_A375_96H:TRCN0000001665:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
1085	KDD005_A375_96H:TRCN0000002297:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
1086	KDD005_A375_96H:TRCN0000002321:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
1087	KDD005_A375_96H:TRCN0000002810:-666	0	0	0	0	0	0	0	0	0	0	1	0	0
1088	KDD005_HA1E_96H:TRCN0000001387:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
1089	KDD005_HA1E_96H:TRCN0000003150:-666	0	0	0	0	1	0	0	0	0	0	0	0	0
1090	KDD005_HT29_96H:TRCN0000013620:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1091	KDD005_HT29_96H:TRCN0000039757:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1092	KDD005_MCF7_96H:TRCN0000001781:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1093	KDD005_MCF7_96H:TRCN0000003150:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1094	KDD005_MCF7_96H:TRCN0000013620:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1095	KDD005_MCF7_96H:TRCN0000033341:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1096	KDD005_MCF7_96H:TRCN0000036776:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1097	KDD005_MCF7_96H:TRCN0000039754:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1098	KDD005_MCF7_96H:TRCN0000365104:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1099	KDD005_PC3_96H:TRCN0000001781:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1100	KDD005_PC3_96H:TRCN0000003379:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1101	KDD005_PC3_96H:TRCN0000006434:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1102	KDD005_PC3_96H:TRCN0000039757:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1103	KDD005_VCAP_120H:TRCN0000002321:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
1104	KDD005_VCAP_120H:TRCN0000006431:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
1105	KDD005_VCAP_120H:TRCN0000015036:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
1106	KDD005_VCAP_120H:TRCN0000029534:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
1107	KDD005_VCAP_120H:TRCN0000039757:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
1108	KDD006_HCC515_96H:TRCN0000007523:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
1109	KDD006_HCC515_96H:TRCN0000020221:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
1110	KDD006_HT29_96H:TRCN0000004264:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1111	KDD006_HT29_96H:TRCN0000022031:-666	1	0	0	0	0	0	0	0	0	0	0	0	0
1112	KDD006_MCF7_96H:TRCN0000000358:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1113	KDD006_MCF7_96H:TRCN0000020219:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1114	KDD006_MCF7_96H:TRCN0000226467:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1115	KDD006_PC3_96H:TRCN0000013833:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1116	KDD006_PC3_96H:TRCN0000020219:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1117	KDD006_PC3_96H:TRCN0000022031:-666	0	0	0	0	0	0	1	0	0	0	0	0	0
1118	KDD006_VCAP_120H:TRCN0000003551:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
1119	KDD006_VCAP_120H:TRCN0000004266:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
1120	KDD006_VCAP_120H:TRCN0000020221:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
1121	KDD006_VCAP_120H:TRCN0000046690:-666	0	0	0	0	0	0	0	0	0	0	0	0	1
1122	KDD007_A549_96H:TRCN0000039865:-666	0	0	0	1	0	0	0	0	0	0	0	0	0
1123	KDD007_HCC515_96H:TRCN0000056818:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
1124	KDD007_HCC515_96H:TRCN0000234580:-666	0	0	0	0	0	0	0	0	0	0	0	1	0
1125	KDD007_MCF7_96H:TRCN0000039865:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
1126	KDD007_MCF7_96H:TRCN0000056820:-666	0	1	0	0	0	0	0	0	0	0	0	0	0
